Comp Ch 3,Comp Ch 4
0.5079557196154059,0.7519117451498163
0.4996407247028387,0.22981841913231416
0.45429093805951903,0.3250274064298111
0.4212880275746749,0.5076552947210914
0.4383147977252471,0.3384177242773475
0.4927177145200855,0.3307489526329729
0.5137305474708754,0.581661103431475
0.48219433993516486,0.6587572622848414
0.44835143512931547,0.7358679485016142
0.43115524163334207,0.8205473910531556
0.4349862363250594,0.838769733467581
0.43295922954970306,0.6200038441638552
0.4272356703974508,0.47943947844530393
0.43625781847724066,0.3543318921443841
0.4593438670799713,0.21341032090945766
0.46395936363708074,0.4066359878551242
0.45097311942452856,0.43148057300391235
0.42609900380965904,0.3437962012062182
0.4074402719607519,0.4849775328737472
0.3939755329973262,0.6170626118187924
0.3960720285842739,0.44132565543552477
0.4135846288540262,0.35693005521515586
0.44736498584195045,0.45991252292250323
0.4869657998312077,0.5839201084411804
0.5113930889788063,0.6403734426387055
0.5344423148213877,0.46051524088044765
0.5499932956311178,0.3789205721993199
0.5384582317818636,0.6030381186840891
0.514994123817862,0.5631610648780875
0.47959777730452824,0.21549890877151034
0.45065024490665156,0.09983539379770984
0.4527635329657762,0.45768463999517245
0.43110129118257184,0.6790754562430227
0.4046962132147055,0.7095097238348216
0.42598909159745396,0.7436713776298718
0.4456915359314735,0.776196468062709
0.43269811410047093,0.6572983797519844
0.4436340045589709,0.3263186655387473
0.48258185245655966,0.35814923625180617
0.4776063431217119,0.48299611225405453
0.4408269247454312,0.3770091064218769
0.402964908544521,0.30462707699390856
0.3883537225022282,0.5722529593915493
0.41203118714654174,0.7305380823656806
0.46927975359472485,0.5533882840166595
0.5297165235086723,0.42304799729120546
0.5692021012280827,0.4591268719345867
0.5233024143615469,0.5199760186754844
0.44842565643658855,0.669492425097473
0.43758177358163164,0.5967717963531848
0.43776756347459833,0.3593170127717874
0.44404056537548414,0.35837496912935274
0.44506609718968637,0.3678032279801489
0.4411790618616061,0.46156663086975325
0.42979236175196994,0.5501126988153494
0.4002184835506338,0.5953319111417055
0.38827642507276217,0.5776694309631754
0.4358260965586869,0.6611749508025251
0.47948597209405047,0.609945321239117
0.46546445501368483,0.45684993121852174
0.4215233509224423,0.5055623318876744
0.3981850879061073,0.6185907787002033
0.40890300750100567,0.38976301400326085
0.43424295844080046,0.2556195752869434
0.46421192115662196,0.4125111888635467
0.4539133992727732,0.46095402312979755
0.43793761781942375,0.4349671402214641
0.4440673039760851,0.4652594866476768
0.46922004527420874,0.5199309279744497
0.5002370191587201,0.5920783404834036
0.5487521986386188,0.7119832868271456
0.5749501116080232,0.7321679407909367
0.5620765402301571,0.5450363351708586
0.5157623656168414,0.18630784824045693
0.45946960554648497,0.23474096034812036
0.4122737275502236,0.43289363846756435
0.4096807142913482,0.7458527171198273
0.41078732953156183,0.7508998584140812
0.3993090556304868,0.2989055307907468
0.41177050550941374,0.31041902503511715
0.446211518894489,0.40713327067942245
0.4419161086265509,0.30625581792967194
0.41377550617985065,0.5588480583061318
0.4137739286812901,0.8555946552712538
0.41673288216874504,0.7916524652376956
0.4297001569611068,0.6288856506526698
0.43784190309426346,0.5378432229290964
0.4421953258717652,0.4782795243517723
0.4370481846935315,0.40329413552689075
0.4670571369978625,0.42054593831681497
0.4721498544757578,0.4423056937207148
0.4625796045211109,0.5826836063173916
0.5075554293556708,0.608676411920037
0.5635085145484805,0.605557498745618
0.6993240418668119,0.5225205981250761
0.9164714512198008,0.3647435417488487
1.0,0.3077035255676009
0.8011212071018985,0.3707159643431453
0.45112542691054797,0.5638650832585547
0.10004416995969495,0.6855144307005654
0.0,0.661066554321723
0.03782052798876828,0.594154077216289
0.12465511937720358,0.4788583839090453
0.20816394942539618,0.3452249115227694
0.2772445832643178,0.3854305072396557
0.3610176443213996,0.5117506813892182
0.44680256816765657,0.4617284433483114
0.4911305537808697,0.39257517631190475
0.4869596870242856,0.5110399021973197
0.45788600995401596,0.5445419019447669
0.4172852432897155,0.44328964321912967
0.39121057239535273,0.5057951887607377
0.41678028600048905,0.5579327785370498
