Comp Ch 3,Comp Ch 4
-0.00879659,0.00568858
0.0223696,-0.0211176
0.0738284,-0.0422239
0.212121,-0.0729026
0.259995,-0.122675
0.168348,-0.106116
0.0719111,0.0265529
-0.0231635,0.0785437
-0.0556155,0.0531435
0.0756458,0.0250678
0.195746,0.0301727
0.132977,0.0322962
-0.067797,0.0216423
-0.232051,0.0107486
-0.358299,-0.00303898
-0.357777,-0.0170612
-0.184699,-0.0268863
0.0216677,-0.0461841
0.109037,-0.0255846
0.0484314,0.00584917
-0.0331232,0.0119075
-0.130145,-0.00925502
-0.18509,0.00850996
-0.0946105,0.0459961
0.0841054,0.0447285
0.186606,0.0211853
0.172239,-0.00296102
0.105463,-0.0111195
0.105872,-0.00442177
0.0711948,0.00158135
0.00357764,0.00144446
-0.0304289,-0.0195476
-0.0189768,-0.0164168
0.0123267,-0.022405
0.012064,-0.0187598
0.00728433,0.00569091
0.0118641,-0.000816911
0.00274996,-0.0126577
-0.00206891,-0.00646741
0.00429583,0.0299539
-0.0210391,-0.00215384
-0.0328238,-0.0946003
-0.026126,-0.077332
-0.03253,-0.0423699
-0.0339006,0.0244184
-0.00285209,0.0426278
0.0347619,0.0213738
0.0639284,0.0115484
0.0497967,0.00754265
-0.0268547,-0.00665394
-0.0695557,0.00772208
-0.0345836,0.0222281
0.0490068,0.00646067
0.0524715,-0.0172461
0.00943588,-0.034721
0.00391843,-0.0361309
0.0309245,0.0289377
-0.0191849,0.0645322
-0.100213,0.05181
-0.121546,0.0326206
-0.0579009,-0.00415736
-0.00264379,-0.0351789
0.0120915,-0.0371281
0.00559976,-0.0107526
-0.0119945,0.0222812
-0.0274073,0.0153115
-0.0611722,-0.042849
-0.111355,-0.0407162
-0.07575,-0.0208156
0.0375835,0.0320029
0.0741172,0.0563872
0.12088,0.0359162
0.303844,0.0375653
0.475271,0.00653528
0.505114,-0.0100028
0.371681,-0.0608878
0.0883092,-0.0415981
-0.185939,0.0263249
-0.37755,0.0480271
-0.482486,0.0263626
-0.431631,0.00737228
-0.22527,-0.00480943
-0.023358,-0.00628739
0.0332054,-0.0153342
-0.0209113,-0.0603108
-0.105024,-0.00492182
-0.143482,0.0293081
-0.111574,0.0237309
-0.0537876,0.0576518
-0.0104689,0.0452205
0.00921608,-0.0285058
0.0577559,-0.0818674
0.120174,-0.0115453
0.144603,0.0274368
0.0944035,-0.0146337
0.0668367,-0.00758825
0.134181,0.0239108
0.239781,0.0601113
0.227893,0.0292553
0.107387,-0.02269
-0.0816989,-0.0307717
-0.209098,-0.0131763
-0.204613,-0.0525903
-0.138797,-0.0390281
-0.052596,0.0462731
0.0389621,0.047956
0.0714276,0.0276433
0.0877889,0.0162122
0.0640149,-0.00373803
-0.0302569,-0.0253039
-0.0937823,-0.0459034
-0.0398437,-0.051265
0.0273122,-0.00633792
0.0621618,0.00631057
0.0523292,0.0115508
0.000750884,0.0249332
