Merge Ch
0.429757384744851
0.5152015884429347
0.5423455806263154
0.597971928619912
0.6377602324909176
0.6705128624446733
0.6917664642502558
0.6693288865265187
0.620855686817028
0.6526256011881939
0.5830397112367048
0.5528040879369163
0.5225289225016821
0.49757342232721463
0.4900207458795271
0.45872946252777563
0.3904765903259587
0.40395814849863393
0.4070967130308056
0.4770883364779858
0.5721724974078638
0.6526878029376303
0.6325578582178137
0.6724543132365514
0.6514774829179769
0.6491747880002693
0.6129938317751076
0.5634602109797092
0.5888845623704552
0.4744326473172511
0.3950950596631062
0.3605345326449406
0.4888248864006365
0.753026808189463
0.9789971063836083
0.9764556810732297
0.7010460621334041
0.41161380815331544
0.21990648248348268
0.22254077129908212
0.24379065719300858
0.16701933429889143
0.3980636419411806
0.6200356868653358
0.8689661617650035
0.9603559384573729
0.884111560448794
0.8618397150799506
0.7594154861594417
0.49635159968502807
0.2150362568104776
0.1004500302406417
0.010520715014282499
-0.024992126110461043
0.19429247194196242
0.5233605043648754
0.6123244881893221
0.6752717238991964
0.685656202828247
0.7061241162480582
0.7035174159939619
0.6498271521681513
0.6186747555556502
0.528005328162728
0.5731482992457269
0.5999532666685976
0.5110001116170367
0.48447221765213816
0.5926539273405084
0.5691549848369608
0.4537867442722796
0.40690381945076864
0.5718405850004318
0.6133914501462542
0.6440506060792178
0.662761042272413
0.6170119578770233
0.6292198836129379
0.5758094209106435
0.4880377466902805
0.4708616121708848
0.4016407145452309
0.4172848575093862
0.5660140722841009
0.6883823175524463
0.5291533023834283
0.34162115456542513
0.41128350851487033
0.5733498913034822
0.6084187206410557
0.6154570347076922
0.6531276294004302
0.6565085348019986
0.6074890499799129
0.5222517534659046
0.4268300178398523
0.42972114189340277
0.449447533549512
0.49227451147893925
0.41733784701229215
0.33041548576266944
0.3691771198495454
0.558858810838847
0.6616062571308641
0.8849662582229181
0.8721096785744037
0.8404993729395417
0.8050782248139557
0.7253248817347476
0.5607346023868696
0.4333527674568032
0.43886334525252624
0.4367558561053751
0.543617853648637
0.4841530616875124
0.19794557915296151
0.2944953102492539
0.4952249836292981
0.5179965479946131
0.5747918871323386
0.5996263836520123
0.6547338467994368
0.5956023770491284
0.6060809169857316
0.5555976956491503
0.4745461173493589
0.5293141446395028
0.4637758114961467
0.4769742931036144
0.5497976296019746
0.48344658483327035
0.44791230586147684
0.4628340508361587
0.5583279646726637
0.5958088211409447
0.5670306645489389
0.6930757076147424
0.6612415900449737
0.7389394216659919
0.6236303822401353
0.5145252220818095
0.5165492673987538
0.5008760257128138
0.4942004552011168
0.49454797775928666
