Comp Ch 3,Comp Ch 4
0.5696055736742964,0.24574465559403208
0.690616854539347,0.27259302471501595
0.8644340220344677,0.4410190577294203
0.6507687826615698,0.4676501911199596
0.40758003546265154,0.443818532700676
0.38016260093461524,0.6200935419429455
0.352801719555909,0.6218812851672597
0.5502306815717524,0.7055443442397766
0.5570032783818146,0.6722263864252258
0.46947256747045846,0.6429974121645226
0.5262191881008773,0.5649115964197653
0.47635355498199233,0.4703459152560194
0.45994251138504194,0.45185913763689584
0.6331295152161989,0.5196484206741939
0.6045002274882323,0.4699235520161715
0.5343000378438368,0.3950525876658945
0.569790625783984,0.43721666932346587
0.5515879954247227,0.274449957773851
0.5222236868401248,0.1998568720089811
0.553688519710686,0.2987898562275939
0.6153407858761699,0.5641121824983635
0.6890952346530486,0.7443032007081782
0.6123674934198498,0.6352651089909477
0.35033868107850685,0.572151091605306
0.5803788210581817,0.662761284895927
0.8194189908026721,0.5269104364725394
0.7875026044213508,0.3963214071313013
0.6636869251670019,0.4157454356754997
0.5115804266573687,0.5223894234519623
0.3972709916360869,0.48684884395318156
0.4366755677638545,0.5042100657642594
0.4015545737891036,0.40961670866670513
0.41092708895852914,0.5014535631068949
0.5653388936843314,0.6610576548037757
0.5863881246890641,0.5608192212073626
0.5383019385399083,0.44364352311924055
0.5791754720912334,0.4775842233610658
0.5253804581230308,0.4307511506201648
0.36333208604582934,0.3726754420179012
0.37284619669440466,0.39343035737906196
0.45900640793955194,0.49315923836915493
0.52585244305353,0.6587438653375888
0.6189138393635433,0.6152997717413793
0.6612428086079847,0.40495860480733686
0.6041237025729558,0.3898311293205491
0.7097904982204893,0.46215478851313085
0.652855934041169,0.35392804935541533
0.458465963933548,0.31071391020923145
0.3705870472027452,0.4416899277915894
0.4938754640122121,0.5412371413745035
0.7317601211002778,0.602750295922209
0.8119246354873139,0.6506160947765067
0.6863568716328553,0.43351806566929296
0.4786205708891601,0.4706795527080698
0.46710286295003345,0.426771717637642
0.5040454636295216,0.4418225416410879
0.37851745706425377,0.6707415183098687
0.5825897090276686,0.7297919895808249
0.8977259681006222,0.7005552145054453
1.0,0.5884520809521064
0.7073285227722099,0.43978754650811797
0.336757846217955,0.20990737380486435
0.15646938263520666,0.08883432087124926
0.2553587298077618,0.31459837675221564
0.3474106736628157,0.568424337185127
0.3946973981299192,0.6238738845682927
0.5368444405702939,0.43124022778378857
0.525725092164625,0.3293819380615315
0.6169096042555182,0.5908988234336473
0.6824657598319565,0.6416570287036063
0.5024130761086332,0.5277719177454967
0.38210539295934554,0.3620819356873705
0.4764101081313224,0.5794567241326681
0.6691587612734239,0.7266937094908781
0.6123353899403429,0.7463470141533911
0.5696230923942392,0.7336506795187915
0.5772031278568908,0.6407948690989381
0.5608040964890275,0.46240421108326185
0.5422183504339285,0.24830298364203082
0.5960514846264728,0.27510590453837835
0.6038286056884815,0.12118056850980702
0.7578151775046029,0.2936525110144112
0.7883742883020024,0.6338199232806835
0.5255917883126326,0.5807964292618734
0.5099639845733214,0.4190380578006451
0.5982158119203834,0.5754053879887804
0.44734519106885456,0.6888048134418212
0.3543977514807996,0.5329954110859751
0.40880634585865117,0.4582215499201265
0.48023084740429556,0.5741301243721192
0.6601189742194178,0.49820757628688006
0.704924801319857,0.5047674170145944
0.5543073940053662,0.5311184672416659
0.5208783171823775,0.5058558680780488
0.5005166321536545,0.5416231121180569
0.5002128184303738,0.5721931481713873
0.6175408309486047,0.4604297231389122
0.6005948710970886,0.3557948182240598
0.47162966616633434,0.37251705156338505
0.4134126636533335,0.47660389837234307
0.4169140689778338,0.4908819126240923
0.47305263695004196,0.47818281717942895
0.7260072200938017,0.5079526931464756
0.7623917304838483,0.549917413114187
0.6681089137118001,0.5215789188070858
0.6518060864795452,0.511113413670419
0.6287081644888743,0.38743356588805494
0.4120857907023221,0.26246044478210295
0.34765729641929277,0.3993582982014035
0.49175684697057964,0.6810670836145584
0.5255992295164919,0.6508297692654685
